song_name,genre,length,tempo,sample_rate,zero_crossing_rate_mean,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var
Jonny Lang - Lie To Me (Official Video).wav,Blues,11939840,112.5,48000,0.067304587,0.44349778,0.08021063,0.0755881,0.0010328288,3339.276091,2587057.197,3944.817857,1780899.325,7424.991156,-208.11203,9640.565,144.57808,1894.6299,-14.405519,685.49335,29.496813,322.8026,-4.799582,337.32098,20.743856,210.30148,-14.039605,157.88635,16.987753,173.19698,-10.92485,127.29108,4.038887,113.35038,-10.410831,97.22722,-0.58643,89.7924,-3.968297,65.321655,5.23381,65.49363,-6.410751,59.127224
B. B. King - The Thrill Is Gone (Live at Montreux 1993) ｜ Stages.wav,Blues,19077120,181.4516129,48000,0.04644097222,0.46631896,0.09346521,0.091220126,0.0053048097,3017.650791,2536880.044,4130.599228,1308092.228,6590.980893,-222.40532,7394.949,131.73126,939.8568,4.815482,512.99963,26.366055,185.3063,10.183079,258.3281,20.979725,124.84629,-0.36861828,110.9954,10.046407,94.96181,4.3503532,106.407425,10.871112,89.03144,-1.5791548,77.15621,2.8451097,87.84561,-1.4374086,105.79791,6.389358,79.79874,0.22820726,67.70554
Joe Bonamassa Official - ＂Slow Train＂ - Live at the Vienna Opera House.wav,Blues,18193408,170.4545455,48000,0.03766171791,0.52168536,0.074856974,0.12403054,0.0021932456,2279.723019,536498.1754,2874.029581,241355.3145,4872.692856,-190.00294,4562.0767,148.89609,475.45535,-35.810852,422.76715,47.76444,296.50012,3.2581985,193.68956,21.096134,142.47914,5.667713,112.02457,13.017757,120.76011,9.374781,64.53542,1.2717124,45.721725,0.6110622,58.25198,-2.7194426,48.69577,7.565067,46.391315,3.387707,46.15396,4.104456,50.134434
Andra - At Last (Cover Etta James @ Romanii Au Talent).wav,Blues,14766265,98.68421053,48000,0.04619028576,0.4437445,0.09477878,0.04874399,0.00055929844,2947.174095,1615363.278,3851.539335,960054.4717,6539.519207,-276.22833,4642.938,130.061,733.8862,-5.1528916,723.9423,44.67408,425.94547,5.4370275,208.44444,20.285686,156.28879,-9.6838,195.85146,10.619826,176.41891,0.3913071,95.15638,4.9429097,134.7478,3.1231096,91.43638,9.557279,100.16995,-3.474185,58.647667,-1.9942068,68.24947,-6.3121824,55.5857
Buddy Guy - Stay Around A Little Longer (Official Video) ft. B.B. King.wav,Blues,14369280,175.78125,48000,0.03539655432,0.3801915,0.092992984,0.052107308,0.00055450347,1571.488541,648600.7947,1961.892009,525750.4004,2970.442161,-312.3731,6114.0444,190.24243,1058.9648,-18.636633,1432.5898,24.149275,651.76355,0.20973553,403.82886,8.043596,206.48706,4.3149204,143.19823,0.19429182,124.92677,3.2417715,93.155075,0.18502694,88.71651,-0.9405738,98.64164,-6.3257933,89.55195,2.7426665,86.948906,-0.60478705,78.87691,0.8509405,75.67918
The Rolling Stones - Hate To See You Go.wav,Blues,9588224,92.21311475,48000,0.04209079805,0.40210247,0.08937872,0.25311393,0.012663699,1915.264837,308982.2967,2485.471681,168423.7776,3487.937513,-116.91649,5423.4355,180.7422,752.2658,-42.792816,388.03833,18.960238,319.4363,-3.6923637,185.78728,16.099184,83.81729,2.6550512,85.50767,9.953458,79.894005,6.574754,79.96766,4.529684,54.818066,2.792552,48.893307,1.3317676,63.1999,3.0593088,60.26467,2.326422,51.147373,3.483474,49.902035
Gary Clark Jr. - Take Me Down (Official Audio).wav,Blues,13723136,104.1666667,48000,0.03343871255,0.47297102,0.0851452,0.16647843,0.00908896,2218.584279,810856.6122,3121.04,604991.7452,4717.62406,-169.29135,7535.9897,154.07632,725.5061,-13.1859455,513.71533,34.19013,254.78175,-2.826888,200.15503,14.443355,120.53399,-4.437523,104.041405,11.473993,97.988396,-1.6953938,89.74426,3.3380082,65.42351,0.20772134,65.13505,-1.1080228,49.2219,-0.74599004,50.28246,-0.8572721,48.039257,-1.1011378,52.720787
Joe Bonamassa - One Less Cross To Bear (Live At Radio City Music Hall).wav,Blues,16249856,187.5,48000,0.05860064237,0.5268272,0.07355783,0.08805828,0.00097124814,2572.251601,524313.1486,2770.890518,333301.4952,5181.123775,-192.03534,3263.1865,162.42294,742.0306,-59.04591,419.84604,51.118946,492.46295,-3.4706573,241.03172,20.843782,206.68405,-0.82185566,143.90387,7.9640827,160.9407,6.450157,99.11705,3.935919,69.961395,5.928818,62.004498,-0.5052951,54.784462,2.884599,57.1442,-0.45564088,42.579185,2.5028763,47.70906
Buddy Guy - Flesh & Bone (Dedicated to B.B. King) (Official Audio) ft. Van Morrison.wav,Blues,11482624,144.2307692,48000,0.03219447053,0.39953816,0.08968739,0.2682825,0.008123714,1704.437921,708329.1359,2502.349494,691421.6935,3232.93393,-139.99931,7141.94,188.44194,1178.1522,-17.372263,758.4979,26.045874,425.8828,4.6258516,324.52734,19.702211,154.82124,-4.3387146,115.07742,2.8016787,130.44792,1.7102053,96.4821,3.4159265,84.70462,-3.5666714,82.804955,-1.6946242,86.21371,-2.954921,74.635086,-0.96039253,83.84242,-4.1006694,64.59955
Ernie K. Doe - Here Come The Girls.wav,Blues,8094208,101.3327206,44100,0.04324623237,0.44784126,0.09129762,0.16668992,0.005563791,1866.856703,327354.2021,2275.810722,246439.5853,3543.824521,-162.15083,6570.1206,177.74564,773.9528,-44.95881,435.382,31.706915,310.5563,4.160554,352.312,22.644066,160.02109,-4.8200326,121.55667,7.4539294,101.56905,-1.9474528,88.44229,-1.0436196,71.875984,-2.627612,58.70667,-2.2239263,59.910904,5.689463,56.562733,-2.0681996,56.584873,3.6949546,50.816
King Floyd - Groove Me (1971).wav,Blues,8192000,102.2727273,48000,0.07688427734,0.41649154,0.09251033,0.14803931,0.007820035,3667.882055,2631513.789,3955.516315,820525.0801,7687.980439,-163.5549,9305.666,118.339455,1607.066,-26.60929,958.5113,32.454193,513.6696,-9.663217,506.21375,25.968052,217.92307,-12.583553,249.28798,16.664438,130.8777,-2.5791209,140.46477,4.5911155,105.73873,-4.446621,110.0803,4.9900074,85.0969,-3.1177022,83.65485,-4.9300756,118.04792,-2.4858704,86.152145
Jimi Hendrix - Hear My Train A Comin' (Official Lyric Video).wav,Blues,13201920,170.4545455,48000,0.05405834909,0.44651395,0.086120784,0.16852261,0.002002534,2655.405546,452824.4013,2985.096885,300993.8842,5386.223084,-139.21603,3867.003,152.74643,533.98975,-50.807465,505.07437,63.60748,495.86893,6.466011,338.59448,18.403502,178.74539,-5.062938,75.69507,7.832624,87.99514,-2.5204508,73.73149,-0.14111514,87.72523,2.7226872,83.8539,2.2160373,68.79352,-3.2670028,64.768394,-2.3397646,57.919094,-1.7300987,62.20554
Jimmy Reed  - Take Out Some Insurance.wav,Blues,6920704,110.2941177,48000,0.02611063846,0.47869864,0.090653546,0.076454036,0.0014130124,1419.328439,279621.9824,1903.369441,207990.9718,2909.603168,-300.91495,5932.9014,176.43391,1025.2302,-32.27683,1012.06006,44.34541,338.59732,31.042055,308.05438,13.859329,151.82443,13.473908,101.40592,0.3672281,157.49724,8.370328,78.873474,-1.0344851,73.021675,-0.99366164,74.52384,-0.17422329,51.39055,1.2537733,76.018196,-0.27932957,41.176285,-6.6136475,53.68988
Stevie Ray Vaughan - Life by the drop.wav,Blues,6934016,95.33898305,48000,0.0472004968,0.42578304,0.09464325,0.13215955,0.0047710133,2582.466802,1259505.158,3086.798576,479776.8575,5674.955238,-197.83955,7498.214,134.67586,638.26654,-20.850653,904.0098,54.082394,379.9384,-9.720212,361.5324,18.642542,203.41936,7.27004,167.14972,13.812482,110.19394,3.2562602,154.55421,-3.4006276,75.21105,-1.9160073,70.50505,-2.7093253,81.23867,2.7554908,96.75933,-4.4136357,66.24242,2.2257953,63.83072
Buddy Guy - Born To Play Guitar (Official Audio).wav,Blues,14133248,170.4545455,48000,0.03598323613,0.39892915,0.093973,0.15915899,0.0065000667,1572.65624,611349.6731,1938.836225,477726.8115,3089.494657,-219.68564,7006.771,180.5709,1356.3911,-27.372208,1078.7661,23.11205,642.78015,19.785578,689.87683,11.268099,393.91864,-5.2670193,223.34259,1.6058229,166.70505,4.7354245,106.17116,-1.1607403,111.91983,-1.4899501,94.16834,-3.648315,125.29578,4.6511965,79.0947,-4.9165134,91.68136,-4.9478865,86.328964
Chicken Shack - I'd Rather Go Blind.wav,Blues,9440445,156.25,48000,0.02947933069,0.45812222,0.089082316,0.08926459,0.0016055132,1542.990927,891346.352,2162.54863,525500.8107,3071.624258,-278.66315,6573.763,172.73888,1236.6262,-12.712206,1052.134,35.532272,634.63574,8.880412,417.81763,23.191797,138.13623,10.454304,103.19962,7.4040756,80.40882,11.926258,75.68068,-0.09254324,73.366165,3.1577091,62.455883,-2.762182,51.195026,0.87350625,60.334652,-5.07796,55.62626,-2.4238,43.898617
Joe Bonamassa - Dust Bowl.wav,Blues,12977152,85.22727273,48000,0.03958210553,0.48711318,0.08476713,0.21281159,0.0056201625,2093.640898,817784.1984,2935.537527,694982.7482,4449.942301,-139.87288,6845.6636,168.12048,879.60516,-16.88226,772.60126,44.70978,353.72394,-5.7940516,239.0228,22.836773,236.25082,-7.148654,149.86264,8.810772,171.1731,0.09464055,128.00151,2.4810345,108.5973,-0.47855276,78.79204,-2.1726086,67.81021,-0.4142096,72.87834,-4.172758,55.114437,2.1686532,63.94989
Albert King - Crosscut Saw.wav,Blues,7305216,122.2826087,48000,0.04708005896,0.47606564,0.092109956,0.049747787,0.0005413395,1946.365645,356571.7759,2184.415792,175255.091,3762.954766,-289.15204,5731.2104,168.83401,654.79205,-46.416443,1000.1485,36.742954,263.2894,24.869473,180.55074,11.975049,119.4022,2.2527711,87.55846,5.3713555,57.317703,4.939076,51.89944,-2.5392516,68.98447,5.148759,55.065517,-2.868427,53.043705,4.4638453,56.33055,5.7009077,64.63064,2.5304332,71.86113
R.L.Burnside - it's bad you know.wav,Blues,13453824,117.1875,48000,0.06242537438,0.4751753,0.09832754,0.13936391,0.008344067,2948.789947,576161.6048,3320.597242,330881.5014,6212.655311,-174.8919,7968.47,130.62518,1120.5841,-33.8536,361.323,46.298588,953.95233,-8.316347,265.72012,15.385224,385.3119,4.484884,155.54547,12.954787,150.40579,2.2597356,99.30357,10.9858885,91.614845,4.644127,78.805725,-0.44470066,59.264427,1.9075062,62.865555,-7.547977,57.8886,1.6301303,92.64286
Ray Charles - I've Got A Woman.wav,Blues,8276480,100.4464286,48000,0.03530945523,0.39272645,0.09965892,0.098899655,0.004704942,1862.766911,558706.7284,2458.53679,304635.2422,3601.880973,-243.61975,4840.5674,159.93402,902.3449,-15.702449,958.2274,28.307905,317.99115,7.2312384,234.97726,3.6587923,149.58896,5.1686535,130.9024,-6.9355555,144.38959,-1.2066766,114.68448,-5.2670193,96.521484,-4.416307,86.68344,2.380298,85.78987,-4.5047364,74.204025,-6.847192,69.42648,0.28417957,63.943123
Tedeschi Trucks Band - Part of Me (acoustic).wav,Blues,11558912,108.1730769,48000,0.04996992797,0.3537613,0.098138385,0.14701918,0.009871603,2785.778676,1606955.656,3643.706602,959514.5533,5754.628258,-199.69391,9322.743,133.23056,1309.3065,-6.4766665,1027.9844,23.713448,298.5148,-2.7904525,309.68854,9.166013,214.67635,-11.763768,166.00009,-3.9012027,159.48466,-13.359904,149.6736,-2.920318,145.01639,-14.037718,120.360855,-6.142036,107.33949,-10.411506,86.30025,-10.006554,85.45145,-10.827135,92.59163
MISTY BLUE DOROTHY MOORE.wav,Blues,10079232,175.78125,48000,0.03259831701,0.43283457,0.09128689,0.08638336,0.0022878693,1902.461673,542956.6868,2805.625197,347508.4965,3678.596996,-250.4027,4651.7036,164.04968,572.59814,-11.710493,621.5324,30.166443,233.52199,-1.2597674,298.24982,21.000072,159.00456,5.1974297,146.23445,8.500465,118.287704,6.4780736,95.411125,2.2837267,109.2475,-0.75129455,77.13276,4.01252,98.49287,1.9568342,81.96073,-8.389659,68.399055,-0.32471853,53.498375
peter green's fleetwood mac - need your love so bad.wav,Blues,10368206,144.2307692,48000,0.02996661139,0.4958896,0.09571332,0.053731613,0.0006753725,1701.662015,528419.7009,2453.357693,322456.5289,3185.231594,-312.64145,6088.274,165.35738,708.7304,-26.367086,486.80698,26.387117,213.74818,18.731216,417.339,20.799278,112.39961,4.7242537,127.11115,14.184549,86.59813,4.9718156,96.87599,9.139219,61.629135,3.1035743,74.40783,3.990891,67.982056,9.504047,77.34527,0.8479655,66.23564,3.8316963,62.031326
Etta James - At Last - Lyrics.wav,Blues,8707072,170.4545455,48000,0.05242623467,0.39629003,0.09311473,0.07178606,0.0013902652,2102.286469,314919.1925,2155.550168,105625.3286,4135.104295,-251.99832,2878.5337,174.45486,365.70175,-59.02536,915.7478,45.59764,263.8167,13.777118,229.56812,1.3365781,91.614265,8.084389,102.674095,-10.885866,108.6216,11.995211,119.027084,-9.04033,83.52944,-4.5453296,76.21219,12.568307,63.366123,-7.0377502,60.500366,-0.17035465,74.68684,-1.9694675,57.70523
Albert King and Stevie Ray Vaughan - Born Under A Bad Sign   (HD).wav,Blues,23154688,216.3461539,48000,0.04302074811,0.4474165,0.08076942,0.104390934,0.00073018845,2269.820841,864218.5953,2975.583366,766326.9122,4834.719631,-202.52872,3596.4976,167.88832,968.6951,-28.517834,703.67633,47.203625,442.26993,-2.5081222,305.37186,29.29297,208.81831,-1.9655225,164.5702,9.918246,149.48695,-1.7995383,168.70364,0.5167866,124.24784,-2.3541515,100.37767,-3.5246103,67.52022,-3.2727363,57.70784,-0.478293,55.151978,0.63546246,55.803196
John Lee Hooker - One Bourbon One Scotch One Beer.wav,Blues,9613198,127.8409091,48000,0.04620221075,0.5601542,0.07297247,0.3244981,0.012803208,2488.858945,760101.5286,3018.228124,273957.2538,5437.78835,-83.004906,3416.2266,156.09756,632.15436,-35.71445,334.6552,63.35499,386.55444,-3.0552764,268.27243,29.452013,156.40373,-2.9238486,112.13307,3.9382303,80.77197,6.0877395,73.88741,4.5159636,75.119896,4.0703435,81.624626,-6.014613,50.672787,7.7137036,44.92251,-4.5202436,43.933853,5.4799542,40.50696
Daniel Castro - I'll Play The Blues For You.wav,Blues,22050304,152.027027,48000,0.04324588904,0.5156077,0.08490656,0.15936783,0.0056416295,2199.820643,911480.7965,3091.881611,615089.5655,4521.305878,-185.8695,7110.8066,152.52237,958.34125,-13.28271,1414.2985,46.307186,364.3025,15.05364,338.51364,12.063415,206.37474,5.0518413,128.45085,14.037094,107.588486,4.0801363,83.12977,1.8261375,93.5862,5.4875793,61.263645,2.3779662,81.29569,0.18689644,57.97055,4.0568056,56.083595,-3.0926552,55.57788
Danielle Nicole - Wolf Den (Music Video).wav,Blues,13059072,100.4464286,48000,0.03173870241,0.50180864,0.10073479,0.093377925,0.0033957318,1979.478523,1438491.498,2746.075672,1747920.373,4003.839326,-261.3624,7203.96,151.82,1211.4684,-5.937156,967.14795,18.989773,458.06235,11.322755,401.4349,13.209152,239.4365,8.328102,143.8354,12.467885,151.94673,11.082978,114.35361,11.40035,102.86547,3.963647,80.48105,5.875619,74.54401,-0.87948054,73.129486,5.8750067,69.58314,1.5647918,85.52325
"【4K】Night Life in Buenos Aires, Argentina - Recoleta at Night - Travel Vlog.wav",Blues,15149056,137.195122,48000,0.04019979859,0.39078993,0.10058102,0.1646947,0.012168725,1960.772487,1621452.888,2562.263625,727902.9079,3472.676449,-217.23392,5718.7124,160.54155,1974.9049,5.1128073,1401.4397,13.732384,1562.2476,-28.933142,437.6399,-4.300388,357.71225,-4.898291,314.67093,-4.733968,222.51407,-13.4394865,147.40494,-5.6641555,180.09442,-3.5279799,163.75684,-10.487913,139.25589,-4.089579,118.275154,-8.609255,105.51551,-4.597715,115.133064
Kenny Wayne Shepherd - Blue on black (With lyrics).wav,Blues,15810048,156.25,48000,0.06503269313,0.5410683,0.07413658,0.20002647,0.0036515547,3286.224996,1080170.343,3616.219675,490610.716,7223.885302,-100.54006,4524.315,133.77925,640.89764,-37.398315,490.88647,59.450596,230.69969,-6.0653496,220.35178,36.45746,155.36694,-9.712415,113.22,16.26881,114.39652,-1.6401486,87.04372,6.133929,65.907845,1.3628062,54.192852,-2.7872515,44.769855,8.576608,46.84966,-5.4684734,47.70644,8.387549,73.91739
Nina Simone Live At Montreux 1976 - Backlash Blues.wav,Blues,19515904,160.7142857,48000,0.04001377543,0.43745312,0.093604654,0.03885064,0.001575779,2041.756303,846009.02,2814.075167,526184.1508,3919.799824,-328.02814,9536.832,132.1879,1137.0161,0.8924483,2403.0842,26.034317,460.79318,5.8046365,354.24533,3.6815135,148.9992,7.568206,121.09165,-2.0186486,114.39764,-3.7420115,78.116806,-3.1536183,63.29848,-4.112005,75.31373,-4.634939,70.84613,-4.977059,66.62772,-1.4363351,46.708668,-0.81616217,47.330105
Buddy Guy- Feels Like Rain (Lyrics).wav,Blues,12670976,148.0263158,48000,0.04915485595,0.4929847,0.084184065,0.04705219,0.00036859102,2745.919404,931128.5548,3318.449672,409675.3763,6190.970784,-282.42932,3996.8833,139.85838,660.10315,-22.908606,391.37875,63.679733,470.0582,5.307467,499.76776,29.524225,196.42055,-7.717178,106.61516,10.256375,145.0176,0.20386499,78.63387,-4.583534,77.339294,3.5205972,68.2957,-5.3389277,70.609764,4.685832,66.94924,-6.649937,70.78898,5.4842334,58.550816
Little Walter My Babe.wav,Blues,6659072,79.50721154,44100,0.03831885284,0.36443102,0.09573237,0.05602033,0.0011267337,1554.322132,421137.7801,1773.047721,165592.1196,3136.533618,-305.01346,6253.6616,170.1637,968.96747,-26.17459,1485.4646,38.228294,348.14084,20.311981,267.43658,-8.658365,201.73,0.43844706,136.75229,-5.413178,140.34215,2.7023952,69.69899,-6.810936,88.95564,-6.000608,72.60097,-2.089915,55.616135,-9.733803,66.52757,-4.255643,61.31733,-6.2032523,64.52734
Bobby ＂Blue＂ Bland - Ain't No Love In The Heart Of The City.wav,Blues,11564788,160.7142857,48000,0.04051194021,0.4336042,0.09123382,0.104598135,0.002426769,2011.498142,994836.2371,2860.215244,703768.2891,3641.998448,-218.00514,8887.019,175.36055,1146.5104,-21.2345,550.96124,12.271239,445.8254,1.6162872,260.51242,14.604561,115.145744,-3.1490352,121.18919,9.628236,105.17173,-2.4454055,70.64323,2.3302236,101.338036,-0.7795165,94.56799,6.0989285,62.99355,-3.400355,55.73454,5.435577,89.90807,-1.3077254,56.298805
John Lee Hooker - Boom Boom [HQ].wav,Blues,12282368,87.890625,48000,0.05308292342,0.49823505,0.08059961,0.070283055,0.0010640889,2471.685369,515916.9134,2717.815149,408643.3702,5230.049304,-231.25919,6282.9097,162.27344,720.2621,-50.227474,723.1486,49.551067,711.3728,-5.9923134,339.33194,23.005323,318.23334,4.1454983,172.55061,-0.4291206,94.4756,6.1847878,90.190796,-1.3778306,68.51954,7.889738,107.20076,-3.0764563,92.72616,7.015152,91.456505,-4.1397877,64.72785,3.6634047,47.212994
George Thorogood & The Destroyers - Bad To The Bone.wav,Blues,14144903,98.68421053,48000,0.07864076551,0.50748426,0.07437802,0.17175792,0.0037417412,3148.536331,552713.7152,3194.969583,450444.1244,6469.32773,-106.84832,4779.5996,152.53802,638.8834,-64.86981,596.45953,45.315567,348.4791,-18.840755,178.54724,24.333483,231.42729,-9.863583,127.721664,14.223327,152.0325,4.794689,83.29174,-6.072946,116.83049,14.942061,95.21666,-3.8268588,65.04051,13.742916,85.812035,-4.888132,49.121723,9.730857,54.367123
Muddy Waters - I Feel Like Going Home.wav,Blues,9190571,78.125,48000,0.03208603687,0.35320014,0.10454592,0.15335612,0.008057497,1906.116944,648739.7441,2693.392738,427919.4711,3583.155186,-206.8814,2687.4634,162.41823,1142.5684,-10.980729,633.2662,24.200651,330.36923,-6.5366135,203.79068,11.926219,101.65048,-4.7154136,117.506966,4.3759484,82.67913,-2.819829,74.654076,-3.9162512,65.72682,-4.3264956,67.32863,-5.9453845,54.015186,5.0345902,56.571575,1.1144983,58.265335,4.7173853,84.3396
Jesus make up my dying bed........     Blind Willie Johnson.wav,Blues,9036069,119.6808511,48000,0.03156881604,0.3300819,0.09838472,0.08347336,0.0031974183,1978.740273,576031.3503,2693.979332,462352.41,4094.828319,-264.60632,4104.09,159.19576,1233.3304,-9.954895,509.16568,34.076054,244.85124,-1.750192,216.6004,10.329733,135.9547,-16.48905,87.80603,-7.165447,116.99552,-6.8396006,100.77662,-15.07465,61.67883,0.4299204,60.281998,-16.21475,77.68162,-5.211115,63.278698,-6.4899263,61.255905,-4.2936997,55.706806
B.B. King - Ghetto woman.wav,Blues,15020032,160.7142857,48000,0.04268326459,0.4773714,0.084773526,0.15011817,0.0062522646,2173.698642,386099.6736,3062.492058,272656.9688,3909.478378,-165.69084,5469.08,167.8814,621.3879,-26.149614,498.44067,19.986824,326.05118,8.655169,148.87305,19.29322,93.05821,-5.846325,104.9917,6.279567,57.477325,1.4264723,72.827896,6.094551,53.706123,-6.8143187,60.551193,0.4394949,54.30953,-2.2505748,53.25362,0.81230533,44.761623,-2.5229473,42.995705
